time_sent,temp,internal_resistance,p,innovation,time_recv,current,dt,cooling_power
1757603676.4314032,302.769,0.04986015020278054,3.070244463688945e-11,-282.83388653034376,1757603676.69328,101.72,1.27455472946167,-144.4
1757603677.7297897,302.77,0.04987960067831799,3.0761005388573745e-11,359.84801644473276,1757603677.9658616,42.08,1.298386573791504,383.6
1757603679.0031772,302.789,0.050038043406313765,3.072163194497814e-11,498.0675509928478,1757603679.2744193,101.63,1.2733874320983887,383.6
1757603681.3341644,302.875,0.05057589451040136,3.037161702357545e-11,840.9581701717277,1757603681.6269436,144.85,2.3309872150421143,383.6
1757603682.660064,302.892,0.05061634309324117,3.0429958355578023e-11,723.4805926061753,1757603682.903253,40.63,1.325899600982666,260.7
1757603683.9378786,302.921,0.05071545546063004,3.0097441294512165e-11,153.16150099278593,1757603684.1783576,143.9,1.2778146266937256,260.7
1757603685.2137618,302.95,0.05092900800153261,3.006758643853601e-11,697.0777505886402,1757603685.4634292,99.86,1.2758831977844238,260.7
1757603686.4971004,302.984,0.05111745062294908,2.9749263390204956e-11,306.5876711993328,1757603686.7432497,143.36,1.2833385467529297,260.7
1757603687.778326,302.997,0.05113768345875295,2.9806638263153924e-11,373.40456931398035,1757603688.0187764,39.86,1.2812256813049316,14.700000000000001
1757603689.054097,303.019,0.050933554661596075,2.9496952925994813e-11,-308.67048673381043,1757603689.3417695,143.1,1.275770902633667,14.700000000000001
1757603690.3773677,303.037,0.050977460354729554,2.953995555097639e-11,374.03157698492544,1757603690.6311073,65.54,1.3232707977294922,14.700000000000001
1757603691.6686938,303.05899999999997,0.0507795542283239,2.9225234569788076e-11,-329.88958922463496,1757603691.9307415,144.19,1.2913260459899902,14.700000000000001
1757603692.967602,303.067,0.050780321302836336,2.9281341127220843e-11,6.4769845784775555,1757603693.2275593,41.160000000000004,1.2989082336425781,-188.5
1757603694.4336212,303.092,0.05081935358353898,2.9323003043434786e-11,301.7549514381523,1757603694.7469537,66.69,1.4660191535949707,-188.5
1757603695.7846286,303.093,0.05077356962565886,2.936435988893808e-11,-352.02442680691536,1757603696.0731828,67.02,1.3510074615478516,-188.5
1757603697.110772,303.11,0.05036403537257572,2.9029867342495066e-11,-731.9310029047638,1757603697.366561,146.49,1.3261432647705078,-188.5
1757603698.4059646,303.131,0.04964934400942103,2.8598647130551064e-11,-1024.5038421645145,1757603698.7508245,155.74,1.2951927185058594,-485.8
1757603699.787799,303.132,0.04955844578017218,2.8636790980213998e-11,-661.5070692687023,1757603700.0754075,69.52,1.3818342685699463,-485.8
1757603701.1128306,303.138,0.04865604673053564,2.8271538791378538e-11,-1400.8207951848053,1757603701.3817158,151.08,1.3250317573547363,-485.8
1757603702.4182234,303.139,0.04854902509747456,2.830797745422446e-11,-780.7529524361627,1757603702.75641,70.86,1.3053927421569824,-602.4
